"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categories/10","url","categoryName"
"Gestoría Ruzafa","4.8","38","Carrer del General Prim, 14","València","Valencia","ES","http://www.gestoriaruzafa.es/","+34 621 27 45 50","Gestoría",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Gestor%C3%ADa%20Ruzafa&query_place_id=ChIJWR6hh_JJYA0RfAVBWULVqCQ","Gestoría"
"Abogado de Extranjería","5","1","Calle de Sta Engracia, 17, 6°, Despacho 9","Madrid","Madrid","ES","https://abogadoextranjeria.org/","+34 914 45 65 69","Abogado especialista en derecho de extranjería",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Abogado%20de%20Extranjer%C3%ADa&query_place_id=ChIJRRq_b6kpQg0RZh0RT_e3PEw","Abogado especialista en derecho de extranjería"
"Entre Trámites","4.5","584","Calle de María de Molina, 39, 3°","Madrid","Madrid","ES","https://entretramites.com/","+34 930 18 52 37","Abogado especialista en derecho de extranjería","Contable","Asesoría laboral","Asesor","Asesor fiscal","Gestoría",,,,,,"https://www.google.com/maps/search/?api=1&query=Entre%20Tr%C3%A1mites&query_place_id=ChIJv4zQXbmjpBIR8ibKNvRzN74","Abogado especialista en derecho de extranjería"
"Gregori Asesores","5","55","C. de San Joaquín, 6","Madrid","Madrid","ES","http://gregoriasesores.es/","+34 611 46 15 30","Abogado","Abogado especializado en derecho procesal",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Gregori%20Asesores&query_place_id=ChIJd679D48oQg0RbpuBzMibGUM","Abogado"
"PONCE MEDINA ABOGADOS","5","280","C. de Bravo Murillo, 36, 1° ""4","Madrid","Madrid","ES","http://www.abogadosponcemedina.com/","+34 644 54 25 89","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=PONCE%20MEDINA%20ABOGADOS&query_place_id=ChIJHx08edcpQg0RYRr3fwislxM","Abogado"
"ILM Abogados","4.8","118","C. Covadonga, Nº32, 1ºE","Oviedo","Asturias","ES","http://ilmabogados.es/","+34 984 18 38 35","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=ILM%20Abogados&query_place_id=ChIJb2AHMPuMNg0R3NbElqVa7fI","Abogado"
"Aselex Abogados","4.7","96","C. Mayor, 20","Alcorcón","Madrid","ES","http://www.aselexabogados.es/","+34 630 32 10 72","Abogado","Abogado especializado en derecho laboral","Abogado de Derecho de familia",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Aselex%20Abogados&query_place_id=ChIJuaRGTAGLQQ0RRJQaBw1LIAU","Abogado"
"Lexidy Law Boutique SLP","4.9","148","C/ de Villalar, 7, Bajo Izquierda","Madrid","Madrid","ES","https://hubs.li/Q01G4YXc0","+34 938 07 40 56","Abogado especialista en derecho de extranjería","Business attorney","Bufete","Abogado","Servicios legales","Abogado especializado en propiedad inmobiliaria","Asesor fiscal",,,,,"https://www.google.com/maps/search/?api=1&query=Lexidy%20Law%20Boutique%20SLP&query_place_id=ChIJE6HRe1KipBIRBny2dPgiimE","Abogado especialista en derecho de extranjería"
"CABR Relocation Solutions for Expats","4.9","73","C. de Cristóbal Bordiú, 35, Entreplanta B","Madrid","Madrid","ES","http://www.relocationforexpats.es/","+34 910 19 46 58","Servicios legales",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=CABR%20Relocation%20Solutions%20for%20Expats&query_place_id=ChIJ447-QKGeEw4RkbjIKIJ-6ew","Servicios legales"
"Rodenas Abogados","4.4","327","Calle de Fernández de la Hoz, 76, bajo E","Madrid","Madrid","ES","https://rodenasabogados.es/abogados-madrid/","+34 910 82 94 48","Abogado","Abogado administrativo","Abogado penalista","Abogado matrimonialista","Abogado de Derecho de familia","Abogado laboralista","Abogado fiscal",,,,,"https://www.google.com/maps/search/?api=1&query=Rodenas%20Abogados&query_place_id=ChIJ15WGxcAoQg0RvDtRSiEjG4I","Abogado"
"Devesa Abogados","5","7","Calle Velázquez, 59, 2º izquierda","Madrid","Madrid","ES","https://www.devesa.law/","+34 911 74 53 42","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Devesa%20Abogados&query_place_id=ChIJX7X71m0pQg0RRGDkB6vXFJ8","Abogado"
"RT Asociados | Abogado","4.5","75","C. Estocolmo","Alcorcón","Madrid","ES","https://www.rtasociados.es/","+34 640 98 44 74","Abogado especialista en derecho de extranjería","Servicios legales",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=RT%20Asociados%20%7C%20Abogado&query_place_id=ChIJ3WEfmvr84IIRKMH83epCFkU","Abogado especialista en derecho de extranjería"
"Oficina de Extranjería","1.9","186","Av. de la Plaza de Toros, 14","Madrid","Madrid","ES","http://www.seat.mpr.gob.es/portal/delegaciones_gobierno/delegaciones/madrid/extranjeria.html#Madrid.Sede5","+34 912 72 95 00","Servicio de naturalización e inmigración",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Oficina%20de%20Extranjer%C3%ADa&query_place_id=ChIJH77V6YsnQg0RblSROTgddvc","Servicio de naturalización e inmigración"
"Bermejo & López Abogados","4.6","10","C. Francisco Díaz, 1, 2°, Oficina 4","Alcalá de Henares","Madrid","ES","http://www.abogadoenalcala.com/","+34 626 18 92 19","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bermejo%20%26%20L%C3%B3pez%20Abogados&query_place_id=ChIJMbBjGhRJQg0RSF_eB8T4uXY","Abogado"
"Amagna Abogados","4.6","732","C. de Evaristo San Miguel, 8, 5ºB","Madrid","Madrid","ES","https://amagna.es/?utm_source=business&utm_medium=gmb&utm_campaign=google_mb",,"Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Amagna%20Abogados&query_place_id=ChIJFajxTF0pQg0R3SwOn0xek_U","Abogado"
"Resify: abogados extranjería","4.9","149","Calle del Príncipe de Vergara, 211, 1º Izquierda 5","Madrid","Madrid","ES","https://resify.es/","+34 663 83 68 67","Abogado especialista en derecho de extranjería",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Resify%3A%20abogados%20extranjer%C3%ADa&query_place_id=ChIJsSWN_BfzSYwR8J50pGRUM-M","Abogado especialista en derecho de extranjería"
"Basanta López Abogado","4.4","11","Rúa Manuel Comellas, 14","Ferrol","A Coruña","ES","http://www.basantalopezabogado.com/","+34 881 12 22 90","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Basanta%20L%C3%B3pez%20Abogado&query_place_id=ChIJlx6kABZ2Lg0RfvIJUnf9Fbw","Abogado"
"Belinchón & Perille Abogados","5","379","Plaza Tirso de Molina, 13, 2º Ext. Izq.","Madrid","Madrid","ES","https://belinchonperilleabogados.com/","+34 620 89 68 35","Abogado especialista en derecho de extranjería",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Belinch%C3%B3n%20%26%20Perille%20Abogados&query_place_id=ChIJDRaYgtUnQg0Rh6L5NgVGfeI","Abogado especialista en derecho de extranjería"
"Ágreda Abogadas","4.9","559","C. del Poeta Joan Maragall, 51, 4º planta, oficina 6","Madrid","Madrid","ES","https://agredabogadas.com/","+34 910 66 13 49","Abogado especialista en derecho de extranjería",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=%C3%81greda%20Abogadas&query_place_id=ChIJbUr0VAUpQg0RrcBcyUXlUGc","Abogado especialista en derecho de extranjería"
"Del Castillo Abogados","5","38","C/ de la Constitución, 3","Fuenlabrada","Madrid","ES","http://www.delcastilloabogados.net/",,"Abogado especialista en derecho de extranjería","Abogado",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Del%20Castillo%20Abogados&query_place_id=ChIJUZl1caeLQQ0RbdTmhEzOmZI","Abogado especialista en derecho de extranjería"
"Díaz & Asociados | Abogados Extranjería y Penal Madrid","5","83","Calle Mayor, 3, 1º D, Derecha","Madrid","Madrid","ES","https://diazyasociados.es/abogado-extranjeria-madrid/","+34 919 93 35 37","Abogado especialista en derecho de extranjería","Abogado penalista","Abogado",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=D%C3%ADaz%20%26%20Asociados%20%7C%20Abogados%20Extranjer%C3%ADa%20y%20Penal%20Madrid&query_place_id=ChIJJw5hm-4pQg0RCI60FJU0h1M","Abogado especialista en derecho de extranjería"
"CAROLINA MORALES LÓPEZ - ABOGADA EXTRANJERÍA","5","146","Carrer d'Antoni Gaudí, 74, 2-2a","Reus","Tarragona","ES","https://www.abogadosmigracionyextranjeria.es/","+34 651 46 50 05","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=CAROLINA%20MORALES%20L%C3%93PEZ%20-%20ABOGADA%20EXTRANJER%C3%8DA&query_place_id=ChIJrxlndQT9oxIRrngSdaDshuc","Abogado"
"Cruz Guillén Abogados Extranjería","4.8","436","C. de Jorge Juan, 65, 3º","Madrid","Madrid","ES","https://cruzguillenabogados.com/abogados-extranjeria-madrid/","+34 950 53 18 10","Abogado especialista en derecho de extranjería",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Cruz%20Guill%C3%A9n%20Abogados%20Extranjer%C3%ADa&query_place_id=ChIJSXU8fscpQg0Rq1bXVIzvKsM","Abogado especialista en derecho de extranjería"
"Javier Figueras Guillemot (Abogado)",,,"Carrer de Bori i Fontestà, 18","Barcelona","Barcelona","ES","http://bufetefiguerasabogados.com/?utm_source=gmb&utm_medium=referral","+34 932 01 80 09","Abogado especialista en derecho de extranjería","Abogado penalista","Abogado especializado en derecho laboral","Abogado de Derecho de familia","Abogado","Abogado especialista en derecho de seguros","Actuación judicial","Abogado fiscal","Abogado especializado en derecho procesal",,,"https://www.google.com/maps/search/?api=1&query=Javier%20Figueras%20Guillemot%20(Abogado)&query_place_id=ChIJR6da23CYpBIR14eCMGdVob0","Abogado especialista en derecho de extranjería"
"Bufet Gallego Advocats","4.7","106","Carrer de Josep Pla, 13, 1-1","Sant Andreu de la Barca","Barcelona","ES","http://www.bufetegallego.com/","+34 936 82 80 85","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bufet%20Gallego%20Advocats&query_place_id=ChIJT4pxIsSPpBIRUITqxvZucXw","Abogado"
"Silvia Jozami Wursten","4.9","72","Carrer d'Empúries, 34","Barcelona","Barcelona","ES","https://www.instagram.com/sjwserviciosjuridicos","+34 687 51 07 33","Abogado especialista en derecho de extranjería","Abogado especializado en derecho laboral","Abogado",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Silvia%20Jozami%20Wursten&query_place_id=ChIJx8CyqN2ZpBIRLxwwIbzccg4","Abogado especialista en derecho de extranjería"
"ABOGADOS SER - Samira El Fakih Rodríguez","4.4","9","C. de la Iglesia, 3, local planta baja izquierdo","Colmenar Viejo","Madrid","ES","http://abogadosextranjeriaser.com/","+34 648 92 82 67","Abogado especialista en derecho de extranjería",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=ABOGADOS%20SER%20-%20Samira%20El%20Fakih%20Rodr%C3%ADguez&query_place_id=ChIJ__8PQ959QQ0RVWD3p8oAIP8","Abogado especialista en derecho de extranjería"
"VALLBÉ | Advocats","4.6","10","Pg. de Gràcia, 48, Planta 3","Barcelona","Barcelona","ES","http://www.vallbe.cat/","+34 932 72 45 80","Abogado especialista en derecho de extranjería","Abogado administrativo","Advocat/ada civilista","Abogado penalista","Servicios legales","Abogado laboralista","Abogado",,,,,"https://www.google.com/maps/search/?api=1&query=VALLB%C3%89%20%7C%20Advocats&query_place_id=ChIJR3N0Qe2ipBIRe6iwmJId-0E","Abogado especialista en derecho de extranjería"
"Abogado Rafael Serrano","4.7","419","C. de Ramón Sainz, 23","Madrid","Madrid","ES","https://www.abogadorafaelserrano.com/","+34 915 25 42 35","Abogado especialista en derecho de extranjería","Abogado especializado en derecho laboral","Abogado",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Abogado%20Rafael%20Serrano&query_place_id=ChIJ0U-M8rsnQg0R0F9L7qQdztQ","Abogado especialista en derecho de extranjería"
"Abogado de Extranjería Online Valencia - Abg. Lino Garcia",,,,,,,"https://extranjeria.abogado/abogado-extranjeria-valencia/","+34 634 00 33 30","Abogado especialista en derecho de extranjería","Service establishment","Servicio de naturalización e inmigración","Abogado",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Abogado%20de%20Extranjer%C3%ADa%20Online%20Valencia%20-%20Abg.%20Lino%20Garcia&query_place_id=ChIJSwA2qbDRCCoRHjMinKEPQjA","Abogado especialista en derecho de extranjería"
"Arlette Palles Vigououx","4.9","8","3, Carrer de València, 227","Barcelona","Barcelona","ES","http://www.apallesabogado.com/","+34 667 66 61 71","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Arlette%20Palles%20Vigououx&query_place_id=ChIJD_mFc5KipBIR7L3JYyE4Jmg","Abogado"
"Carlos Perales Fernández. Abogado","4.9","10","Carrer de Sant Francesc, 4","Vilanova i la Geltrú","Barcelona","ES","http://cperalesabogado.es/","+34 652 49 79 30","Abogado especialista en derecho de extranjería","Abogado","Abogado laboralista",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Carlos%20Perales%20Fern%C3%A1ndez.%20Abogado&query_place_id=ChIJNa0jmoKipBIRRbtpCXlAvtU","Abogado especialista en derecho de extranjería"
"MySpanishResidency","5","2","Carrer de Moià, 1","Barcelona","Barcelona","ES","https://www.myspanishresidency.com/","+34 613 00 58 92","Abogado especialista en derecho de extranjería",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=MySpanishResidency&query_place_id=ChIJv4wcn7ujpBIR9p1v7Q8VREE","Abogado especialista en derecho de extranjería"
"BERLIALEGAL ABOGADOS","5","4","Carrer de València, 243, 245, 4 2","Barcelona","Barcelona","ES","http://www.berlialegal.com/","+34 932 72 29 28","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=BERLIALEGAL%20ABOGADOS&query_place_id=ChIJX3cQ85KipBIReBQy-ZYLa00","Abogado"
"Abogada Ana Vega Suárez","5","17","Carrer d'Aribau, 168, 170","Barcelona","Barcelona","ES","https://anavegasuarez.com/","+34 644 30 24 72","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Abogada%20Ana%20Vega%20Su%C3%A1rez&query_place_id=ChIJDU8BOtKj_G0RXtxoptGeKmM","Abogado"
"POMEROL LEGAL PARTNERS","5","118","Av. Diagonal, 534, 8ª","Barcelona","Barcelona","ES","http://www.pomerol.es/","+34 682 67 51 79","Servicios legales",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=POMEROL%20LEGAL%20PARTNERS&query_place_id=ChIJ63xyaQGjpBIRHD2aLStqrkE","Servicios legales"
"Advocate Abroad: English-Speaking Lawyers","4.7","248","Gran Via de les Corts Catalanes, 613, 1º","Barcelona","Barcelona","ES","https://advocateabroad.com/","+34 932 20 44 40","Abogado especialista en derecho de extranjería","Advocat/ada civilista","Abogado penalista","Abogado especializado en derecho laboral","Abogado de Derecho de familia","Bufete","Servicios legales","Abogado especializado en propiedad inmobiliaria","Abogado fiscal","Abogado especializado en derecho procesal",,"https://www.google.com/maps/search/?api=1&query=Advocate%20Abroad%3A%20English-Speaking%20Lawyers&query_place_id=ChIJZXxgcLiipBIRt6LsiVhH31U","Abogado especialista en derecho de extranjería"
"Soukayna El Mansouri - Abogada de Extranjería, Inmigración y Nacionalidad","5","5","Carrer de València, 263, 5-1ª","Barcelona","Barcelona","ES","https://soukayna-abogada.com/","+34 603 75 12 81","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Soukayna%20El%20Mansouri%20-%20Abogada%20de%20Extranjer%C3%ADa%2C%20Inmigraci%C3%B3n%20y%20Nacionalidad&query_place_id=ChIJOc6CEjejpBIREvTV2IFUgMQ","Abogado"
"Sires Consulting – Abogados de Extranjería en Badalona | Gestoría Especializada","5","96","Ctra. Antiga de València, 50","Badalona","Barcelona","ES","https://www.siresconsulting.es/","+34 691 53 48 28","Abogado especialista en derecho de extranjería","Asesoría laboral","Servicio de naturalización e inmigración","Abogado laboralista","Servicios legales","Gestoría","Servei de tramitació de visats",,,,,"https://www.google.com/maps/search/?api=1&query=Sires%20Consulting%20%E2%80%93%20Abogados%20de%20Extranjer%C3%ADa%20en%20Badalona%20%7C%20Gestor%C3%ADa%20Especializada&query_place_id=ChIJVRQAB3O9pBIRMRqHPnt6RTw","Abogado especialista en derecho de extranjería"
"SAIER","3.5","151","Carrer de Tarragona, 141","Barcelona","Barcelona","ES","https://ajuntament.barcelona.cat/novaciutadania/es/servicio-de-atencion-inmigrantes-emigrantes-y-refugiados-saier","+34 931 53 28 00","Oficina de administración municipal","Organización de servicios sociales",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=SAIER&query_place_id=ChIJt-K463uipBIRHmB-RNCGkEU","Oficina de administración municipal"
"Marín & Pasalodos Abogados","4.9","77","Rambla de Catalunya, 14, 3, 3","Barcelona","Barcelona","ES","https://www.marinpasalodos.com/","+34 932 00 67 66","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Mar%C3%ADn%20%26%20Pasalodos%20Abogados&query_place_id=ChIJ6dr_rPOipBIRZqt650jKFnY","Abogado"
"Bcn Consulting / Bcn Consultoria","5","79","Ronda de la Univ., 12, 7º, 19","Barcelona","Barcelona","ES","http://www.bcnconsulting.co/","+34 621 06 10 77","Abogado especialista en derecho de extranjería","Asesoría laboral","Asesor",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bcn%20Consulting%20%2F%20Bcn%20Consultoria&query_place_id=ChIJd320xASjpBIRsNh86ZGW3f4","Abogado especialista en derecho de extranjería"
"ExtranjeríaPro","5","18","Carrer de València, 263, 5-1","Barcelona","Barcelona","ES","https://www.extranjeriapro.com/","+34 637 26 11 02","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Extranjer%C3%ADaPro&query_place_id=ChIJEynzw2SjpBIRvj8EGKOR2ss","Abogado"
"Méndez Montemayor Abogados","5","52","Carrer de Pau Claris, 181, 1º-2ª","Barcelona","Barcelona","ES","http://www.mendezmontemayor.com/","+34 684 73 17 09","Abogado especialista en derecho de extranjería","Abogado administrativo","Abogado penalista","Abogado de Derecho de familia","Abogado","Abogado laboralista","Servicios legales","Abogado de lesiones personales",,,,"https://www.google.com/maps/search/?api=1&query=M%C3%A9ndez%20Montemayor%20Abogados&query_place_id=ChIJefC-yPujpBIRP8UI-OcZV88","Abogado especialista en derecho de extranjería"
"Abogada Zuleima García Santana","5","36","C. Achamán, 11","Vecindario","Las Palmas","ES","https://abogadazuleima.com/","+34 668 57 38 49","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Abogada%20Zuleima%20Garc%C3%ADa%20Santana&query_place_id=ChIJ13ZToIYzySIRVdNX02zVAH0","Abogado"
"R. Sánchez Abogados","4.4","39","Carrer de València, 264","Barcelona","Barcelona","ES","https://rsanchezabogados.es/","+34 919 99 74 91","Servicios legales",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=R.%20S%C3%A1nchez%20Abogados&query_place_id=ChIJHztE5h2jpBIRkRQ-YmwF9ao","Servicios legales"
"Jover & Marben Abogados","4.7","52","Carrer de Pau Claris, 149, 3º 2ª","Barcelona","Barcelona","ES","https://www.marbenabogados.com/","+34 932 69 09 54","Abogado especialista en derecho de extranjería","Abogado penalista","Abogado especializado en derecho laboral","Abogado laboralista","Bufete","Abogado","Servicios legales","Abogado de lesiones personales","Abogado especializado en seguridad social","Abogado especializado en derecho procesal",,"https://www.google.com/maps/search/?api=1&query=Jover%20%26%20Marben%20Abogados&query_place_id=ChIJLwl8wPqipBIRaca-tU_se8Q","Abogado especialista en derecho de extranjería"
